period_covered,st_abbreviation,st_name,drug_spending,drug_rebates,spending_less_rebates,medicaid_state,medicaid_federal,medicaid_total,all_spending_state,all_spending_federal,all_spending_total,drugs_as_share_of_medicaid,medicaid_as_share_of_all_spending
2009,DE,Delaware,"$116,154,957.03","-$53,022,444.00","$63,132,513.03","$538,000,000.00","$539,000,000.00","$1,077,000,000.00","$7,485,000,000.00","$1,256,000,000.00","$8,741,000,000.00",5.86%,12.32%
2009,FL,Florida,"$1,130,686,821.17","-$522,715,413.00","$607,971,408.17","$6,309,765,208.00","$9,891,817,187.00","$16,201,582,395.00","$40,948,918,925.00","$19,724,621,774.00","$60,673,540,699.00",3.75%,26.70%
2009,GA,Georgia,"$509,733,223.59","-$207,340,370.00","$302,392,853.59","$2,254,000,000.00","$5,365,000,000.00","$7,619,000,000.00","$28,710,120,000.00","$11,472,612,000.00","$40,182,732,000.00",3.97%,18.96%
2009,HI,Hawaii,"$4,487,155.59","-$13,612,206.00","-$9,125,050.41","$447,000,000.00","$884,000,000.00","$1,331,000,000.00","$9,903,000,000.00","$1,919,000,000.00","$11,822,000,000.00",-0.69%,11.26%
2009,IA,Iowa,"$251,205,167.46","-$115,217,238.00","$135,987,929.46","$1,243,000,000.00","$1,889,000,000.00","$3,132,000,000.00","$12,276,000,000.00","$5,201,000,000.00","$17,477,000,000.00",4.34%,17.92%
2009,ID,Idaho,"$104,842,325.62","-$44,896,168.00","$59,946,157.62","$428,000,000.00","$1,013,000,000.00","$1,441,000,000.00","$4,011,000,000.00","$2,305,000,000.00","$6,316,000,000.00",4.16%,22.82%
2009,IL,Illinois,"$1,240,800,877.71","-$372,894,356.00","$867,906,521.71","$6,785,000,000.00","$7,563,000,000.00","$14,348,000,000.00","$43,478,000,000.00","$14,262,000,000.00","$57,740,000,000.00",6.05%,24.85%
2009,IN,Indiana,"$428,388,811.18","-$141,965,826.00","$286,422,985.18","$1,609,000,000.00","$3,986,000,000.00","$5,595,000,000.00","$16,659,000,000.00","$9,060,000,000.00","$25,719,000,000.00",5.12%,21.75%
2009,KS,Kansas,"$157,927,926.91","-$60,194,531.00","$97,733,395.91","$901,000,000.00","$1,522,000,000.00","$2,423,000,000.00","$10,165,000,000.00","$3,795,000,000.00","$13,960,000,000.00",4.03%,17.36%
2009,KY,Kentucky,"$548,710,907.43","-$201,769,946.00","$346,940,961.43","$1,357,000,000.00","$4,045,000,000.00","$5,402,000,000.00","$15,827,000,000.00","$8,233,000,000.00","$24,060,000,000.00",6.42%,22.45%
2009,LA,Louisiana,"$841,473,607.61","-$274,869,283.00","$566,604,324.61","$1,376,000,000.00","$4,793,000,000.00","$6,169,000,000.00","$17,047,532,000.00","$10,996,190,000.00","$28,043,722,000.00",9.18%,22.00%
2009,MA,Massachusetts,"$425,288,164.54","-$136,514,434.00","$288,773,730.54","$8,679,400,000.00",$0.00,"$8,679,400,000.00","$43,078,592,000.00","$3,304,501,000.00","$46,383,093,000.00",3.33%,18.71%
2009,MD,Maryland,"$335,157,268.17","-$97,235,874.00","$237,921,394.17","$2,615,298,401.00","$3,545,998,679.00","$6,161,297,080.00","$24,173,631,723.76","$7,758,887,881.62","$31,932,519,605.38",3.86%,19.29%
2009,ME,Maine,"$176,905,296.07","-$101,246,307.00","$75,658,989.07","$682,000,000.00","$1,734,000,000.00","$2,416,000,000.00","$5,314,000,000.00","$2,778,000,000.00","$8,092,000,000.00",3.13%,29.86%
2009,MI,Michigan,"$473,503,887.05","-$216,986,641.00","$256,517,246.05","$3,183,000,000.00","$7,359,000,000.00","$10,542,000,000.00","$28,751,400,000.00","$17,073,500,000.00","$45,824,900,000.00",2.43%,23.00%
2009,MN,Minnesota,"$227,442,194.14","-$107,075,941.00","$120,366,253.14","$3,046,000,000.00","$4,118,000,000.00","$7,164,000,000.00","$22,335,000,000.00","$7,563,000,000.00","$29,898,000,000.00",1.68%,23.96%
2009,MO,Missouri,"$530,089,122.14","-$223,365,157.00","$306,723,965.14","$3,015,300,000.00","$5,603,000,000.00","$8,618,300,000.00","$15,742,800,000.00","$8,484,000,000.00","$24,226,800,000.00",3.56%,35.57%
2009,MS,Mississippi,"$316,726,513.11","-$112,046,321.00","$204,680,192.11","$1,051,400,000.00","$3,256,300,000.00","$4,307,700,000.00","$9,587,900,000.00","$7,794,300,000.00","$17,382,200,000.00",4.75%,24.78%
2009,MT,Montana,"$63,562,747.54","-$23,142,117.00","$40,420,630.54","$199,000,000.00","$642,300,000.00","$841,300,000.00","$3,698,600,000.00","$1,826,600,000.00","$5,525,200,000.00",4.80%,15.23%
2009,NC,North Carolina,"$1,101,057,006.97","-$361,104,541.00","$739,952,465.97","$4,129,000,000.00","$7,690,000,000.00","$11,819,000,000.00","$32,208,400,000.00","$15,108,100,000.00","$47,316,500,000.00",6.26%,24.98%
2009,ND,North Dakota,"$27,088,918.90","-$12,072,043.00","$15,016,875.90","$170,000,000.00","$384,000,000.00","$554,000,000.00","$2,579,000,000.00","$1,362,000,000.00","$3,941,000,000.00",2.71%,14.06%
2009,NE,Nebraska,"$149,295,067.03","-$57,987,493.00","$91,307,574.03","$599,000,000.00","$1,009,000,000.00","$1,608,000,000.00","$6,587,000,000.00","$2,566,000,000.00","$9,153,000,000.00",5.68%,17.57%
2009,NH,New Hampshire,"$92,793,368.41","-$34,509,824.00","$58,283,544.41","$612,000,000.00","$706,000,000.00","$1,318,000,000.00","$3,296,000,000.00","$1,680,000,000.00","$4,976,000,000.00",4.42%,26.49%
2009,NJ,New Jersey,"$520,495,929.76","-$170,268,896.00","$350,227,033.76","$4,063,000,000.00","$5,323,000,000.00","$9,386,000,000.00","$35,903,000,000.00","$11,384,000,000.00","$47,287,000,000.00",3.73%,19.85%
2009,NM,New Mexico,"$5,043,303.20","-$3,939,062.00","$1,104,241.20","$756,000,000.00","$2,430,000,000.00","$3,186,000,000.00","$10,536,000,000.00","$4,843,000,000.00","$15,379,000,000.00",0.03%,20.72%
2009,NV,Nevada,"$90,509,333.68","-$38,648,847.00","$51,860,486.68","$664,700,000.00","$856,300,000.00","$1,521,000,000.00","$6,967,000,000.00","$2,525,000,000.00","$9,492,000,000.00",3.41%,16.02%
2009,NY,New York,"$3,919,228,107.73","-$1,462,564,606.00","$2,456,663,501.73","$11,125,000,000.00","$21,303,000,000.00","$32,428,000,000.00","$86,904,000,000.00","$34,668,000,000.00","$121,572,000,000.00",7.58%,26.67%
2009,OH,Ohio,"$512,497,085.18","-$231,957,683.00","$280,539,402.18","$10,416,084,709.00","$1,463,743,235.00","$11,879,827,944.00","$46,331,617,744.00","$11,461,962,489.00","$57,793,580,233.00",2.36%,20.56%
2009,OK,Oklahoma,"$399,604,714.51","-$101,456,581.00","$298,148,133.51","$1,399,000,000.00","$2,432,000,000.00","$3,831,000,000.00","$11,927,000,000.00","$9,708,000,000.00","$21,635,000,000.00",7.78%,17.71%
2009,OR,Oregon,"$133,966,804.94","-$38,230,448.00","$95,736,356.94","$1,080,000,000.00","$2,425,000,000.00","$3,505,000,000.00","$18,609,000,000.00","$5,914,000,000.00","$24,523,000,000.00",2.73%,14.29%
2009,PA,Pennsylvania,"$402,233,410.65","-$183,058,910.00","$219,174,500.65","$7,736,000,000.00","$11,212,000,000.00","$18,948,000,000.00","$41,819,000,000.00","$20,825,000,000.00","$62,644,000,000.00",1.16%,30.25%
2009,RI,Rhode Island,"$5,980,333.65","-$21,599,855.00","-$15,619,521.35","$731,000,000.00","$1,100,000,000.00","$1,831,000,000.00","$5,083,000,000.00","$2,271,000,000.00","$7,354,000,000.00",-0.85%,24.90%
2009,SC,South Carolina,"$285,628,237.49","-$143,620,865.00","$142,007,372.49","$1,223,000,000.00","$3,354,000,000.00","$4,577,000,000.00","$13,698,000,000.00","$7,068,000,000.00","$20,766,000,000.00",3.10%,22.04%
2009,SD,South Dakota,"$44,738,480.55","-$21,313,811.00","$23,424,669.55","$239,000,000.00","$529,000,000.00","$768,000,000.00","$2,152,000,000.00","$1,397,000,000.00","$3,549,000,000.00",3.05%,21.64%
2009,TN,Tennessee,"$745,162,175.59","-$283,139,824.00","$462,022,351.59","$2,875,000,000.00","$4,514,000,000.00","$7,389,000,000.00","$18,040,000,000.00","$11,032,000,000.00","$29,072,000,000.00",6.25%,25.42%
2009,TX,Texas,"$2,162,674,666.26","-$793,354,143.00","$1,369,320,523.26","$6,881,000,000.00","$14,135,000,000.00","$21,016,000,000.00","$59,568,200,000.00","$32,728,000,000.00","$92,296,200,000.00",6.52%,22.77%
2009,UT,Utah,"$130,400,526.60","-$54,519,244.00","$75,881,282.60","$508,000,000.00","$1,215,000,000.00","$1,723,000,000.00","$8,596,000,000.00","$2,963,000,000.00","$11,559,000,000.00",4.40%,14.91%
2009,VA,Virginia,"$237,956,212.19","-$96,749,645.00","$141,206,567.19","$2,902,637,553.00","$3,175,657,810.00","$6,078,295,363.00","$30,191,817,287.00","$6,771,508,411.00","$36,963,325,698.00",2.32%,16.44%
2009,VT,Vermont,"$95,921,268.67","-$1,102,469.00","$94,818,799.67","$394,000,000.00","$707,000,000.00","$1,101,000,000.00","$2,844,000,000.00","$1,475,000,000.00","$4,319,000,000.00",8.61%,25.49%
2009,WA,Washington,"$302,713,604.18","-$161,559,454.00","$141,154,150.18","$3,590,000,000.00","$3,633,000,000.00","$7,223,000,000.00","$25,568,000,000.00","$8,146,000,000.00","$33,714,000,000.00",1.95%,21.42%
2009,WI,Wisconsin,"$620,931,654.49","-$258,550,803.00","$362,380,851.49","$2,128,509,800.00","$3,920,160,000.00","$6,048,669,800.00","$28,733,470,000.00","$9,709,390,000.00","$38,442,860,000.00",5.99%,15.73%
2009,WV,West Virginia,"$341,402,856.50","-$169,822,461.00","$171,580,395.50","$548,000,000.00","$1,885,000,000.00","$2,433,000,000.00","$16,623,000,000.00","$3,824,000,000.00","$20,447,000,000.00",7.05%,11.90%
2009,WY,Wyoming,"$30,420,130.75","-$11,787,208.00","$18,632,922.75","$220,000,000.00","$317,000,000.00","$537,000,000.00","$5,214,000,000.00","$1,426,000,000.00","$6,640,000,000.00",3.47%,8.09%
2008,AK,Alaska,"$82,927,006.16","-$21,507,868.00","$61,419,138.16","$359,000,000.00","$612,000,000.00","$971,000,000.00","$9,342,000,000.00","$2,314,000,000.00","$11,656,000,000.00",6.33%,8.33%
2008,AL,Alabama,"$441,171,250.50","-$139,935,487.00","$301,235,763.50","$1,501,000,000.00","$2,899,000,000.00","$4,400,000,000.00","$13,549,000,000.00","$6,291,000,000.00","$19,840,000,000.00",6.85%,22.18%
2008,AR,Arkansas,"$326,156,278.10","-$105,904,688.00","$220,251,590.10","$937,000,000.00","$2,494,000,000.00","$3,431,000,000.00","$12,093,000,000.00","$4,806,000,000.00","$16,899,000,000.00",6.42%,20.30%
2008,CA,California,"$3,104,054,352.23","-$1,223,480,059.00","$1,880,574,293.23","$13,434,000,000.00","$24,857,000,000.00","$38,291,000,000.00","$138,065,000,000.00","$56,211,000,000.00","$194,276,000,000.00",4.91%,19.71%
2008,CO,Colorado,"$231,323,506.60","-$73,561,741.00","$157,761,765.60","$1,905,204,000.00","$1,720,625,000.00","$3,625,829,000.00","$20,389,260,000.00","$4,738,747,000.00","$25,128,007,000.00",4.35%,14.43%
2008,CT,Connecticut,"$355,565,440.20","-$93,077,341.00","$262,488,099.20","$4,265,000,000.00",$0.00,"$4,265,000,000.00","$22,153,870,636.00","$2,116,958,556.00","$24,270,829,192.00",6.15%,17.57%
2008,DE,Delaware,"$107,826,985.19","-$51,475,133.00","$56,351,852.19","$494,000,000.00","$497,000,000.00","$991,000,000.00","$7,508,000,000.00","$1,113,000,000.00","$8,621,000,000.00",5.69%,11.50%
2008,FL,Florida,"$1,096,585,344.98","-$423,202,156.00","$673,383,188.98","$6,808,000,000.00","$8,114,000,000.00","$14,922,000,000.00","$45,625,000,000.00","$18,754,000,000.00","$64,379,000,000.00",4.51%,23.18%
2008,GA,Georgia,"$472,649,698.91","-$163,192,594.00","$309,457,104.91","$2,763,000,000.00","$4,488,000,000.00","$7,251,000,000.00","$28,225,900,000.00","$10,267,900,000.00","$38,493,800,000.00",4.27%,18.84%
2008,HI,Hawaii,"$51,556,889.13","-$18,975,377.00","$32,581,512.13","$505,000,000.00","$740,000,000.00","$1,245,000,000.00","$9,400,000,000.00","$1,760,000,000.00","$11,160,000,000.00",2.62%,11.16%
2008,IA,Iowa,"$224,399,225.82","-$90,269,312.00","$134,129,913.82","$1,251,000,000.00","$1,641,000,000.00","$2,892,000,000.00","$11,564,000,000.00","$4,565,000,000.00","$16,129,000,000.00",4.64%,17.93%
2008,ID,Idaho,"$100,234,910.80","-$41,751,848.00","$58,483,062.80","$453,700,000.00","$847,500,000.00","$1,301,200,000.00","$3,927,400,000.00","$2,005,300,000.00","$5,932,700,000.00",4.49%,21.93%
2008,IL,Illinois,"$1,066,444,705.23","-$337,447,051.00","$728,997,654.23","$7,327,699,076.48","$6,495,657,130.00","$13,823,356,206.48","$33,492,866,507.95","$11,072,644,553.92","$44,565,511,061.87",5.27%,31.02%
2008,IN,Indiana,"$372,072,818.77","-$121,875,165.00","$250,197,653.77","$1,917,000,000.00","$3,335,000,000.00","$5,252,000,000.00","$16,421,000,000.00","$7,818,000,000.00","$24,239,000,000.00",4.76%,21.67%
2008,KS,Kansas,"$153,184,324.66","-$55,815,330.00","$97,368,994.66","$977,000,000.00","$1,395,000,000.00","$2,372,000,000.00","$9,167,000,000.00","$3,522,000,000.00","$12,689,000,000.00",4.10%,18.69%
2008,KY,Kentucky,"$505,982,853.87","-$188,440,997.00","$317,541,856.87","$1,543,000,000.00","$3,362,000,000.00","$4,905,000,000.00","$16,275,000,000.00","$6,720,000,000.00","$22,995,000,000.00",6.47%,21.33%
2008,LA,Louisiana,"$776,129,543.65","-$240,395,622.00","$535,733,921.65","$1,502,000,000.00","$4,278,000,000.00","$5,780,000,000.00","$16,005,023,000.00","$12,882,602,000.00","$28,887,625,000.00",9.27%,20.01%
2008,MA,Massachusetts,"$451,138,381.74","-$165,220,324.00","$285,918,057.74","$8,246,600,000.00",$0.00,"$8,246,600,000.00","$41,281,100,000.00","$2,525,300,000.00","$43,806,400,000.00",3.47%,18.83%
2008,MD,Maryland,"$265,301,092.72","-$61,575,361.00","$203,725,731.72","$2,797,000,000.00","$2,828,000,000.00","$5,625,000,000.00","$23,847,000,000.00","$6,561,000,000.00","$30,408,000,000.00",3.62%,18.50%
2008,ME,Maine,"$167,783,512.88","-$83,592,132.00","$84,191,380.88","$728,000,000.00","$1,319,000,000.00","$2,047,000,000.00","$5,245,000,000.00","$2,182,000,000.00","$7,427,000,000.00",4.11%,27.56%
2008,MI,Michigan,"$446,747,652.57","-$216,153,251.00","$230,594,401.57","$4,070,000,000.00","$5,680,000,000.00","$9,750,000,000.00","$31,321,900,000.00","$12,659,900,000.00","$43,981,800,000.00",2.37%,22.17%
2008,MN,Minnesota,"$225,257,103.34","-$94,148,387.00","$131,108,716.34","$3,188,000,000.00","$3,252,000,000.00","$6,440,000,000.00","$22,182,000,000.00","$6,264,000,000.00","$28,446,000,000.00",2.04%,22.64%
2008,MO,Missouri,"$624,700,159.70","-$188,080,225.00","$436,619,934.70","$3,662,000,000.00","$3,005,000,000.00","$6,667,000,000.00","$15,800,000,000.00","$5,632,000,000.00","$21,432,000,000.00",6.55%,31.11%
2008,MS,Mississippi,"$302,444,602.71","-$102,675,259.00","$199,769,343.71","$863,300,000.00","$2,628,700,000.00","$3,492,000,000.00","$9,105,400,000.00","$6,434,400,000.00","$15,539,800,000.00",5.72%,22.47%
2008,MT,Montana,"$57,627,611.62","-$24,887,637.00","$32,739,974.62","$221,500,000.00","$530,600,000.00","$752,100,000.00","$3,711,000,000.00","$1,645,600,000.00","$5,356,600,000.00",4.35%,14.04%
2008,NC,North Carolina,"$1,046,656,450.54","-$307,040,585.00","$739,615,865.54","$4,599,000,000.00","$6,395,000,000.00","$10,994,000,000.00","$30,674,000,000.00","$10,914,000,000.00","$41,588,000,000.00",6.73%,26.44%
2008,ND,North Dakota,"$25,082,820.11","-$11,460,559.00","$13,622,261.11","$192,000,000.00","$352,000,000.00","$544,000,000.00","$2,356,000,000.00","$1,241,000,000.00","$3,597,000,000.00",2.50%,15.12%
2008,NE,Nebraska,"$142,703,322.30","-$49,536,949.00","$93,166,373.30","$654,000,000.00","$890,000,000.00","$1,544,000,000.00","$6,300,000,000.00","$2,411,000,000.00","$8,711,000,000.00",6.03%,17.72%
2008,NH,New Hampshire,"$69,569,704.50","-$29,206,383.00","$40,363,321.50","$635,000,000.00","$615,000,000.00","$1,250,000,000.00","$3,309,000,000.00","$1,498,000,000.00","$4,807,000,000.00",3.23%,26.00%
2008,NJ,New Jersey,"$530,697,717.67","-$145,139,499.00","$385,558,218.67","$4,868,000,000.00","$4,640,000,000.00","$9,508,000,000.00","$39,853,000,000.00","$8,851,000,000.00","$48,704,000,000.00",4.06%,19.52%
2008,NM,New Mexico,"$6,590,747.21","-$4,130,481.00","$2,460,266.21","$847,000,000.00","$2,127,000,000.00","$2,974,000,000.00","$9,701,000,000.00","$4,506,000,000.00","$14,207,000,000.00",0.08%,20.93%
2008,NV,Nevada,"$82,166,434.15","-$28,306,183.00","$53,860,251.15","$454,672,721.00","$684,400,000.00","$1,139,072,721.00","$7,459,707,705.07","$1,779,707,190.27","$9,239,414,895.34",4.73%,12.33%
2008,NY,New York,"$3,553,915,557.41","-$1,161,165,291.00","$2,392,750,266.41","$11,938,380,000.00","$19,102,024,000.00","$31,040,404,000.00","$81,375,892,000.00","$34,679,804,000.00","$116,055,696,000.00",7.71%,26.75%
2008,OH,Ohio,"$476,041,732.54","-$183,814,292.00","$292,227,440.54","$10,684,000,000.00","$2,480,000,000.00","$13,164,000,000.00","$47,108,000,000.00","$9,655,000,000.00","$56,763,000,000.00",2.22%,23.19%
2008,OK,Oklahoma,"$401,692,049.59","-$112,552,214.00","$289,139,835.59","$1,289,000,000.00","$2,354,000,000.00","$3,643,000,000.00","$11,699,400,000.00","$9,030,100,000.00","$20,729,500,000.00",7.94%,17.57%
2008,OR,Oregon,"$124,138,477.06","-$46,570,609.00","$77,567,868.06","$1,195,000,000.00","$1,902,000,000.00","$3,097,000,000.00","$17,549,000,000.00","$4,625,000,000.00","$22,174,000,000.00",2.50%,13.97%
2008,PA,Pennsylvania,"$371,198,667.60","-$171,227,301.00","$199,971,366.60","$8,189,000,000.00","$9,596,000,000.00","$17,785,000,000.00","$40,659,000,000.00","$18,037,000,000.00","$58,696,000,000.00",1.12%,30.30%
2008,RI,Rhode Island,"$6,193,950.36","-$25,319,216.00","-$19,125,265.64","$904,000,000.00","$933,000,000.00","$1,837,000,000.00","$5,179,000,000.00","$1,939,100,000.00","$7,118,100,000.00",-1.04%,25.81%
2008,SC,South Carolina,"$371,140,770.42","-$148,726,960.00","$222,413,810.42","$1,377,000,000.00","$3,006,000,000.00","$4,383,000,000.00","$14,133,000,000.00","$6,654,000,000.00","$20,787,000,000.00",5.07%,21.09%
2008,SD,South Dakota,"$44,996,969.07","-$13,148,892.00","$31,848,077.07","$261,000,000.00","$440,000,000.00","$701,000,000.00","$2,035,200,000.00","$1,182,100,000.00","$3,217,300,000.00",4.54%,21.79%
2008,TN,Tennessee,"$693,432,071.58","-$257,894,971.00","$435,537,100.58","$2,822,000,000.00","$4,675,000,000.00","$7,497,000,000.00","$16,690,000,000.00","$9,343,000,000.00","$26,033,000,000.00",5.81%,28.80%
2008,TX,Texas,"$1,959,885,930.98","-$793,138,798.00","$1,166,747,132.98","$2,620,000,000.00","$3,607,000,000.00","$6,227,000,000.00","$56,074,000,000.00","$25,023,000,000.00","$81,097,000,000.00",18.74%,7.68%
2008,UT,Utah,"$123,178,566.64","-$41,556,746.00","$81,621,820.64","$519,000,000.00","$1,059,000,000.00","$1,578,000,000.00","$8,820,000,000.00","$2,503,000,000.00","$11,323,000,000.00",5.17%,13.94%
2008,VA,Virginia,"$221,647,397.29","-$80,450,383.00","$141,197,014.29","$2,756,000,072.00","$2,586,630,815.00","$5,342,630,887.00","$28,987,926,777.00","$6,342,082,735.00","$35,330,009,512.00",2.64%,15.12%
2008,VT,Vermont,"$38,779,424.28","-$915,442.00","$37,863,982.28","$408,000,000.00","$595,197,372.24","$1,003,197,372.24","$3,996,000,000.00","$1,312,000,000.00","$5,308,000,000.00",3.77%,18.90%
2008,WA,Washington,"$384,112,917.05","-$145,577,052.00","$238,535,865.05","$3,004,000,000.00","$3,219,000,000.00","$6,223,000,000.00","$25,053,800,000.00","$6,678,000,000.00","$31,731,800,000.00",3.83%,19.61%
2008,WI,Wisconsin,"$538,773,113.33","-$158,659,110.00","$380,114,003.33","$1,967,253,000.00","$2,896,249,000.00","$4,863,502,000.00","$28,554,680,000.00","$7,534,330,000.00","$36,089,010,000.00",7.82%,13.48%
2008,WV,West Virginia,"$338,584,487.74","-$141,028,895.00","$197,555,592.74","$628,000,000.00","$1,633,000,000.00","$2,261,000,000.00","$15,423,000,000.00","$3,287,000,000.00","$18,710,000,000.00",8.74%,12.08%
2008,WY,Wyoming,"$14,408,942.89","-$10,113,027.00","$4,295,915.89","$247,000,000.00","$257,000,000.00","$504,000,000.00","$4,482,000,000.00","$476,000,000.00","$4,958,000,000.00",0.85%,10.17%
2007,AK,Alaska,"$59,578,108.10","-$22,042,967.00","$37,535,141.10","$401,000,000.00","$658,000,000.00","$1,059,000,000.00","$8,538,000,000.00","$3,004,000,000.00","$11,542,000,000.00",3.54%,9.18%
2007,AL,Alabama,"$7,503,922.20","-$117,097,334.00","-$109,593,411.80","$1,447,000,000.00","$3,107,000,000.00","$4,554,000,000.00","$26,450,000,000.00","$10,660,000,000.00","$37,110,000,000.00",-2.41%,12.27%
2007,AR,Arkansas,"$211,488,597.75","-$90,690,397.00","$120,798,200.75","$907,000,000.00","$2,297,000,000.00","$3,204,000,000.00","$11,519,000,000.00","$4,594,000,000.00","$16,113,000,000.00",3.77%,19.88%
2007,CA,California,"$2,593,284,286.47","-$999,148,648.00","$1,594,135,638.47","$14,692,000,000.00","$21,335,000,000.00","$36,027,000,000.00","$129,968,000,000.00","$52,935,000,000.00","$182,903,000,000.00",4.42%,19.70%
2007,CO,Colorado,"$200,559,721.52","-$56,700,644.00","$143,859,077.52","$1,286,000,000.00","$1,296,000,000.00","$2,582,000,000.00","$19,411,395,000.00","$4,385,932,000.00","$23,797,327,000.00",5.57%,10.85%
2007,CT,Connecticut,"$125,927,483.16","-$64,559,836.00","$61,367,647.16","$3,927,000,000.00",$0.00,"$3,927,000,000.00","$21,354,000,000.00","$1,540,000,000.00","$22,894,000,000.00",1.56%,17.15%
2007,DE,Delaware,"$27,380,914.82","-$55,658,915.00","-$28,278,000.18","$486,000,000.00","$490,000,000.00","$976,000,000.00","$6,744,000,000.00","$1,055,000,000.00","$7,799,000,000.00",-2.90%,12.51%
2007,FL,Florida,"$927,136,256.63","-$397,158,503.00","$529,977,753.63","$6,301,000,000.00","$8,069,000,000.00","$14,370,000,000.00","$47,226,000,000.00","$18,886,000,000.00","$66,112,000,000.00",3.69%,21.74%
2007,GA,Georgia,"$367,896,262.56","-$190,024,198.00","$177,872,064.56","$2,941,000,000.00","$4,472,000,000.00","$7,413,000,000.00","$24,620,000,000.00","$10,573,000,000.00","$35,193,000,000.00",2.40%,21.06%
2007,HI,Hawaii,"$33,618,020.12","-$15,370,659.00","$18,247,361.12","$446,000,000.00","$616,000,000.00","$1,062,000,000.00","$8,979,670,000.00","$1,647,700,000.00","$10,627,370,000.00",1.72%,9.99%
2007,IA,Iowa,"$196,638,081.84","-$81,940,669.00","$114,697,412.84","$1,170,000,000.00","$1,505,000,000.00","$2,675,000,000.00","$10,885,000,000.00","$3,959,000,000.00","$14,844,000,000.00",4.29%,18.02%
2007,ID,Idaho,"$94,375,320.33","-$33,030,467.00","$61,344,853.33","$428,000,000.00","$771,000,000.00","$1,199,000,000.00","$3,675,000,000.00","$1,863,000,000.00","$5,538,000,000.00",5.12%,21.65%
2007,IL,Illinois,"$538,437,254.97","-$323,305,457.00","$215,131,797.97","$6,571,667,682.20","$5,977,363,319.34","$12,549,031,001.54","$34,824,482,652.32","$11,397,771,475.45","$46,222,254,127.77",1.71%,27.15%
2007,IN,Indiana,"$309,654,181.82","-$95,811,964.00","$213,842,217.82","$1,876,000,000.00","$3,117,000,000.00","$4,993,000,000.00","$15,690,000,000.00","$7,107,000,000.00","$22,797,000,000.00",4.28%,21.90%
2007,KS,Kansas,"$100,850,706.92","-$54,063,525.00","$46,787,181.92","$921,000,000.00","$1,310,000,000.00","$2,231,000,000.00","$8,838,000,000.00","$3,131,000,000.00","$11,969,000,000.00",2.10%,18.64%
2007,KY,Kentucky,"$463,614,711.60","-$144,738,815.00","$318,875,896.60","$1,424,000,000.00","$3,107,000,000.00","$4,531,000,000.00","$15,229,000,000.00","$7,051,000,000.00","$22,280,000,000.00",7.04%,20.34%
2007,LA,Louisiana,"$517,843,147.57","-$195,896,122.00","$321,947,025.57","$1,334,000,000.00","$3,840,000,000.00","$5,174,000,000.00","$14,817,000,000.00","$11,151,000,000.00","$25,968,000,000.00",6.22%,19.92%
2007,MA,Massachusetts,"$248,005,407.83","-$142,457,011.00","$105,548,396.83","$7,551,000,000.00",$0.00,"$7,551,000,000.00","$39,225,800,000.00","$2,558,400,000.00","$41,784,200,000.00",1.40%,18.07%
2007,MD,Maryland,"$193,279,590.91","-$53,016,968.00","$140,262,622.91","$2,674,000,000.00","$2,775,000,000.00","$5,449,000,000.00","$22,628,000,000.00","$6,363,000,000.00","$28,991,000,000.00",2.57%,18.80%
2007,ME,Maine,"$164,727,416.10","-$56,749,273.00","$107,978,143.10","$829,000,000.00","$1,342,000,000.00","$2,171,000,000.00","$5,005,000,000.00","$2,190,000,000.00","$7,195,000,000.00",4.97%,30.17%
2007,MI,Michigan,"$413,913,150.76","-$166,959,307.00","$246,953,843.76","$4,008,000,000.00","$5,227,000,000.00","$9,235,000,000.00","$30,733,700,000.00","$11,852,800,000.00","$42,586,500,000.00",2.67%,21.69%
2007,MN,Minnesota,"$174,204,626.11","-$82,276,851.00","$91,927,775.11","$2,965,000,000.00","$3,060,000,000.00","$6,025,000,000.00","$21,135,000,000.00","$5,965,000,000.00","$27,100,000,000.00",1.53%,22.23%
2007,MO,Missouri,"$48,000,191.74","-$166,601,524.00","-$118,601,332.26","$3,466,000,000.00","$4,002,000,000.00","$7,468,000,000.00","$15,675,000,000.00","$5,328,000,000.00","$21,003,000,000.00",-1.59%,35.56%
2007,MS,Mississippi,"$195,048,894.96","-$73,211,080.00","$121,837,814.96","$468,400,000.00","$2,689,400,000.00","$3,157,800,000.00","$8,290,100,000.00","$7,580,200,000.00","$15,870,300,000.00",3.86%,19.90%
2007,MT,Montana,"$56,356,286.88","-$20,822,320.00","$35,533,966.88","$205,500,000.00","$510,000,000.00","$715,500,000.00","$2,528,300,000.00","$1,538,300,000.00","$4,066,600,000.00",4.97%,17.59%
2007,NC,North Carolina,"$520,513,429.90","-$267,740,836.00","$252,772,593.90","$4,341,200,000.00","$6,152,400,000.00","$10,493,600,000.00","$28,598,100,000.00","$10,908,400,000.00","$39,506,500,000.00",2.41%,26.56%
2007,ND,North Dakota,"$16,816,922.29","-$8,160,649.00","$8,656,273.29","$169,000,000.00","$326,000,000.00","$495,000,000.00","$2,130,000,000.00","$1,239,000,000.00","$3,369,000,000.00",1.75%,14.69%
2007,NE,Nebraska,"$40,141,758.97","-$34,692,812.00","$5,448,946.97","$639,000,000.00","$889,000,000.00","$1,528,000,000.00","$5,796,000,000.00","$2,366,000,000.00","$8,162,000,000.00",0.36%,18.72%
